0.0144902,0.01557,0.0138459,0.0106064,0.0129111,0.0131455,0.0123964,0.0131643,0.0128404,0.0109579,0.00853221,0.00710608
0.0408192,0.041619,0.054335,0.0454684,0.0379735,0.0535442,0.0510406,0.05837,0.069525,0.0677028,0.0460272,0.0428031
0.0165576,0.0230603,0.0488756,0.0333797,0.00960521,0.0163929,0.031698,0.0383405,0.0364207,0.041686,0.0159524,0.0194438
0.0157682,0.0214531,0.0420321,0.0269136,0.0134055,0.0170427,0.0188423,0.0259343,0.017456,0.0418978,0.0245374,0.0280184
0.0164581,0.0204409,0.0266554,0.0147295,0.0154096,0.0166178,0.0247223,0.036019,0.0266084,0.0316611,0.0220974,0.0285417
0.0111456,0.0184648,0.029174,0.0171639,0.00882335,0.011515,0.0360396,0.0472515,0.0288206,0.0382814,0.0225214,0.0191989
0.00417992,0.0151275,0.0290311,0.0137113,0.00588308,0.014127,0.0295161,0.0416142,0.0272127,0.0475369,0.0261689,0.0118681
0.00757461,0.0162774,0.0287159,0.0128766,0.00407375,0.00774273,0.0148958,0.0330821,0.019712,0.0286962,0.0245744,0.0182733
0.0069727,0.0111917,0.0235514,0.0103172,0.00273024,0.00694175,0.0261784,0.0411157,0.0216325,0.0353386,0.0194829,0.0149775
0.00699135,0.0139725,0.0238426,0.0110104,0.00508355,0.0135145,0.0356175,0.0481505,0.0330776,0.0495838,0.0411411,0.0344284
0.0374045,0.0137525,0.0245319,0.0101771,0.00304147,0.00591545,0.0192524,0.0327483,0.0177223,0.027287,0.0369076,0.0599224
0.0286644,0.0439335,0.0513388,0.0302221,0.017171,0.0156388,0.0183627,0.0297334,0.0245466,0.0282783,0.0181967,0.026033
0.0156553,0.0155993,0.0239234,0.021266,0.0262881,0.0336321,0.0521311,0.0626618,0.0495132,0.0479299,0.0429868,0.0316644
0.0750635,0.0756335,0.0417188,0.0246915,0.0363385,0.0575191,0.087549,0.0971407,0.0749062,0.0727266,0.077158,0.0557182
0.021497,0.0412952,0.099131,0.0634427,0.0270595,0.0333992,0.0500154,0.0577297,0.0330463,0.0531251,0.0325721,0.0215344
0.0125501,0.0469903,0.0965503,0.0512276,0.0261667,0.0302713,0.0297007,0.0530043,0.0335372,0.0314241,0.033118,0.033906
0.00863362,0.0456325,0.0984205,0.0520481,0.0325697,0.043029,0.038659,0.0342963,0.021264,0.033484,0.026958,0.0265009
0.0410367,0.0216838,0.0282107,0.0145037,0.00520232,0.00806912,0.0172545,0.0228579,0.0128839,0.0194413,0.0103077,0.0270997
0.0160845,0.0723622,0.10891,0.0488959,0.0140523,0.01317,0.0174981,0.0247741,0.0191805,0.0262614,0.0126779,0.00887089
0.0144681,0.0387706,0.108054,0.0643788,0.0264107,0.0244001,0.0413589,0.0473788,0.0182983,0.0296092,0.0239793,0.0274423
0.023406,0.0436572,0.0933053,0.053933,0.0204533,0.0166716,0.032923,0.0422404,0.0303258,0.0254391,0.0273437,0.0306527
0.0456177,0.0348898,0.0211381,0.00927513,0.00680136,0.00682665,0.0189511,0.0312714,0.0179014,0.0128124,0.00843433,0.0228662
0.0586615,0.0390636,0.0289804,0.0289787,0.0203503,0.0231906,0.0300139,0.0511581,0.0408228,0.0314501,0.0227668,0.0289118
0.0416461,0.0320199,0.0391831,0.0285663,0.0214659,0.0351325,0.0315606,0.0518722,0.0926456,0.0670486,0.0226888,0.0542339
0.036015,0.0879482,0.0801276,0.0345936,0.0174202,0.0147895,0.0290867,0.0509934,0.0565369,0.047598,0.0304006,0.0249328
0.0327983,0.120355,0.127304,0.0504541,0.0299489,0.0428726,0.041704,0.053338,0.0611587,0.0593844,0.0339583,0.0171396
0.0205466,0.0732438,0.0917779,0.0689314,0.0643473,0.0416805,0.0347763,0.0407429,0.0419151,0.0441088,0.0278091,0.0237791
0.021946,0.0669498,0.118827,0.0643082,0.0259332,0.0232928,0.0233439,0.032537,0.0287247,0.0390039,0.0303207,0.0275952
0.0438158,0.0811634,0.0427236,0.017553,0.0278781,0.0272263,0.0319794,0.0295872,0.0167499,0.0256271,0.0212398,0.0208611
0.0251698,0.0260232,0.0328926,0.0198871,0.0080827,0.0081599,0.0137041,0.0169875,0.0121391,0.0238617,0.0378946,0.0456303
0.0715076,0.0279575,0.0335107,0.0209049,0.0142504,0.019937,0.0227228,0.0281208,0.0155096,0.0167639,0.0357162,0.0758726
0.104178,0.0759212,0.061375,0.0443479,0.0310498,0.0472365,0.0527537,0.0762158,0.0785581,0.063236,0.0389305,0.0458727
0.0923311,0.0437409,0.0391772,0.0274905,0.0158809,0.0214645,0.0310166,0.0512174,0.0463073,0.0674948,0.0545709,0.0368
0.0350398,0.0307241,0.0416579,0.0283455,0.0129318,0.0133355,0.0166968,0.0327173,0.0399023,0.0550461,0.0433528,0.0336879
0.0132814,0.0281138,0.0360569,0.0198495,0.00887083,0.0106246,0.0162651,0.0209865,0.010447,0.0131353,0.0110521,0.0111244
0.0303138,0.0253822,0.0357615,0.0195258,0.0147408,0.0179466,0.0174117,0.021239,0.0177067,0.0305369,0.0350473,0.0350268
0.0200214,0.0183992,0.027877,0.0167968,0.0137576,0.00689016,0.0109907,0.0140017,0.0124216,0.0225952,0.0695156,0.0815637
0.0941693,0.0768238,0.0793827,0.0502832,0.0469983,0.0617352,0.0900074,0.0981703,0.0817805,0.0698568,0.0445827,0.0850632
0.0656047,0.0274535,0.0373696,0.0316073,0.0122657,0.0229126,0.0420483,0.0455109,0.0404593,0.035116,0.0123904,0.0605
