0,0,0,0,0,0,0,0,0,0,0,0






3.05691e-21,3.40793e-21,4.60053e-21,3.71962e-21,2.78556e-21,2.85639e-21,3.76801e-21,2.14024e-21,4.60935e-21,4.08622e-21,2.74035e-21,4.02019e-21
1.38205e-6,9.8618e-7,1.48873e-6,1.20657e-6,1.11204e-6,1.13523e-6,1.08555e-6,6.22877e-7,1.31893e-6,1.57677e-6,8.36618e-7,1.14602e-6
5.09557e-5,3.68054e-5,2.84581e-5,3.17695e-5,2.19013e-5,2.11091e-5,2.44756e-5,2.29925e-5,2.89003e-5,2.15909e-5,1.76322e-5,1.00419e-5
0.00033942,0.000625873,0.000791199,0.000724468,0.000512862,0.000346448,0.000361137,0.000368342,0.000255013,0.000157936,0.000155391,0.000211227
0.0292786,0.0304407,0.0325919,0.0336681,0.0329906,0.0311804,0.0289765,0.0265275,0.0245298,0.0230828,0.0220389,0.0214545
0.0817002,0.0843317,0.0814647,0.0751571,0.0694525,0.0653739,0.0651918,0.0630674,0.0525716,0.0486503,0.0502166,0.0455345
0.0656976,0.067584,0.0539834,0.0344313,0.0254849,0.0235835,0.0323342,0.0291441,0.0182873,0.0140373,0.0143122,0.00553217
0.0432006,0.0384088,0.0321792,0.00970101,0.00667439,0.00435151,0.00993216,0.00827243,0.00501332,0.0060988,0.00273337,0.00157992
0.0129501,0.00714751,0.0121504,0.0101039,0.00575349,0.00274297,0.00353571,0.0058282,0.00567602,0.00419756,0.00216928,0.00153538
0.00288822,0.00284975,0.00374874,0.00385105,0.00305761,0.00194305,0.00170335,0.00147417,0.00105564,0.000778949,0.000353397,0.000160301
0.00113273,0.00142197,0.00124795,0.00146506,0.00136788,0.00168933,0.00158282,0.000793051,0.0013338,0.00113185,0.000913986,0.00106899
0.000269718,0.000252981,0.000210309,0.000185111,0.000153731,9.55872e-5,0.000250584,0.000222927,0.000196413,0.000272785,0.000300555,0.000367417
0.000205853,0.000154669,0.000118701,0.000153437,0.000110001,0.00016481,0.000164947,0.000138094,0.00016811,0.000234263,0.000167479,0.000292751
0.000134928,0.000345235,0.000392806,0.000335444,0.000244316,0.000200544,0.00022724,0.000205455,0.000133102,0.00013482,0.000152076,0.000152697
0.0166095,0.0171911,0.0186928,0.0194894,0.0190058,0.0178619,0.0166035,0.0155791,0.0147564,0.0137267,0.0125233,0.0116183
0.083495,0.0881428,0.0837209,0.0807462,0.0761857,0.0724475,0.0703997,0.066735,0.0553973,0.050499,0.0539606,0.0560198
0.0688981,0.0704942,0.057887,0.0396438,0.0303827,0.02979,0.0383811,0.0355314,0.024626,0.0210207,0.0199595,0.0102531
0.0493251,0.0453255,0.0367219,0.0115305,0.00848665,0.00333184,0.0118126,0.00899304,0.00548669,0.00615992,0.00362548,0.00171743
0.0168358,0.0108283,0.0147358,0.0105037,0.00573564,0.00290539,0.0038243,0.00641116,0.00576971,0.0048601,0.00238472,0.00155736
0.00352658,0.00298386,0.00463912,0.00495395,0.00373784,0.00232381,0.00213903,0.00208363,0.00163971,0.0012027,0.000518666,0.000323967
0.000959561,0.00119286,0.00121609,0.0011635,0.00108386,0.00119153,0.000840234,0.000651849,0.000385786,0.000502196,0.000537277,0.000426924
0.000177015,0.000143974,8.94723e-5,7.65584e-5,7.03029e-5,7.91227e-5,7.31646e-5,9.24731e-5,5.12588e-5,9.31203e-5,6.82579e-5,0.000113256
5.12094e-5,5.40279e-5,4.14326e-5,3.85012e-5,4.68049e-5,2.97812e-5,2.78904e-5,2.92072e-5,5.50799e-5,5.49961e-5,5.18824e-5,3.97616e-5
0.000168676,0.000245905,0.000268198,0.000194089,0.000123266,0.000145203,0.000151635,0.00011986,8.70214e-5,9.13455e-5,6.89728e-5,3.77494e-5
0.008289,0.00877938,0.0100019,0.0105738,0.010173,0.00933471,0.00856923,0.00813087,0.00767311,0.00693524,0.00603034,0.00530065
0.0927251,0.0921034,0.0882921,0.0872845,0.0807109,0.079922,0.0784246,0.0733206,0.0562204,0.0537187,0.0624606,0.0704389
0.0718561,0.0749249,0.0625953,0.0460053,0.0368089,0.0360374,0.0430812,0.0412815,0.0305357,0.0282885,0.0267108,0.0170298
0.0550302,0.0517788,0.0409694,0.0152049,0.0110881,0.00486366,0.0144312,0.0104275,0.00627158,0.00597166,0.0046794,0.00231627
0.0213746,0.0155182,0.0178054,0.0106611,0.00557742,0.00364007,0.0046217,0.00706656,0.00596178,0.00541327,0.00234536,0.00142512
0.00455187,0.00284987,0.00562611,0.00610364,0.00443881,0.00253071,0.0025716,0.00290496,0.00243069,0.0017429,0.000860823,0.000636515
0.00193871,0.00235937,0.00283154,0.00255027,0.00218922,0.00183119,0.00125128,0.00160687,0.00188373,0.0021736,0.00225241,0.00202185
0.000476937,0.000389398,0.000263153,0.000282546,0.000277508,0.000258407,0.000211245,0.00035672,0.000298564,0.00029926,0.00025017,0.000448222
0.000224307,0.000154948,0.000206115,0.00021668,0.000165435,0.000180447,0.000197656,0.000216163,0.000206263,0.000144827,0.00028551,0.000398705
0.000190306,0.000195161,0.000157072,7.29932e-5,6.73182e-5,0.000122255,0.000103035,7.14744e-5,4.5989e-5,3.65052e-5,4.74404e-5,7.73235e-5
0.00386379,0.00417672,0.00487263,0.00513075,0.00472648,0.00423219,0.0039006,0.00378105,0.00350564,0.00312446,0.00262213,0.00220424
0.105246,0.107582,0.108709,0.110413,0.101414,0.0868836,0.0893502,0.0888473,0.0745091,0.0692103,0.0765944,0.0857971
0.0764567,0.078515,0.0686259,0.0543365,0.0442526,0.0425231,0.0481198,0.0483631,0.0398874,0.0356865,0.0326724,0.0257185
0.0593352,0.0573996,0.0456972,0.0205329,0.0144542,0.00888365,0.0184676,0.0139498,0.0078337,0.00572815,0.00614036,0.00288021
0.0267677,0.021035,0.0212156,0.0104035,0.00524281,0.00403695,0.00533496,0.00757203,0.00609173,0.00582961,0.00220144,0.00130538
0.00586093,0.00249841,0.00688285,0.00732455,0.00503692,0.00259923,0.00281778,0.00371611,0.00346659,0.00249969,0.0012456,0.000846363
0.00158538,0.00194598,0.00203737,0.00204738,0.00221586,0.00179282,0.00117229,0.000741416,0.000318228,0.000644332,0.000855063,0.000465383
0.000321804,0.00029026,0.000182277,0.000135971,0.000145512,0.000190894,0.000228115,0.000135103,0.000122927,0.000122808,6.92321e-5,0.00014558
4.5738e-5,5.36345e-5,8.80797e-5,7.50043e-5,5.08052e-5,3.0407e-5,3.09471e-5,5.77204e-5,3.22907e-5,7.17712e-5,5.52875e-5,6.07016e-5
0.000114506,0.000110974,6.90531e-5,5.81063e-5,7.27216e-5,7.7088e-5,6.35647e-5,4.01405e-5,5.75071e-5,6.82946e-5,5.85821e-5,7.34857e-5
0.00151155,0.00174313,0.00218422,0.00227503,0.00197842,0.00179728,0.00178541,0.0017947,0.00162601,0.00132728,0.000916615,0.000603268
0.0701932,0.0747036,0.0756335,0.0744408,0.0711343,0.0673978,0.0664439,0.0633529,0.0563738,0.0499069,0.0451836,0.0506843
0.0806056,0.0839021,0.0749057,0.0617994,0.0549407,0.0512915,0.0535868,0.0542067,0.0473613,0.0438158,0.0393648,0.0326954
0.0622451,0.0626498,0.0498766,0.0259752,0.0178779,0.013866,0.0234573,0.0184038,0.0102097,0.00703626,0.00889183,0.00296715
0.0325053,0.0271025,0.0250036,0.010002,0.00511514,0.00448597,0.00662477,0.00795193,0.005734,0.0062186,0.00223747,0.00103823
0.00754045,0.00270292,0.0082737,0.00840336,0.00542438,0.00265675,0.00325026,0.00455712,0.00431418,0.00301637,0.00144505,0.00101742
0.00203289,0.00234111,0.00255176,0.00246776,0.00207509,0.00152328,0.00116864,0.00078337,0.000521381,0.000409168,0.000290667,0.000186923
0.000866778,0.000898648,0.000558915,0.000497434,0.00065771,0.000708553,0.000816515,0.000760348,0.000606202,0.000527154,0.000573819,0.00120367
