6.77103e-5,6.86419e-5,6.51247e-5,6.27174e-5,6.32215e-5,6.19897e-5,6.27442e-5,7.38884e-5,8.04472e-5,7.90234e-5,7.35523e-5,7.71862e-5
4.28448e-5,2.89652e-5,2.64219e-5,2.4701e-5,2.81549e-5,2.56989e-5,2.27707e-5,4.82399e-5,3.26868e-5,3.21822e-5,3.54569e-5,2.68464e-5
4.9193e-5,2.23433e-5,1.63345e-5,3.23356e-5,3.12466e-5,2.11334e-5,1.82464e-5,3.31689e-5,2.25587e-5,2.6053e-5,2.14902e-5,2.81293e-5
3.01852e-5,1.96566e-5,1.08054e-5,7.94155e-6,1.31849e-5,1.53293e-5,2.12343e-5,2.0427e-5,1.49314e-5,3.02225e-5,2.87797e-5,1.92963e-5
4.41791e-5,2.68559e-5,1.5197e-5,2.43369e-5,1.73254e-5,1.04287e-5,2.28163e-5,2.74151e-5,1.10694e-5,2.54184e-5,1.97854e-5,2.42062e-5
2.69617e-5,1.61667e-5,1.34714e-5,1.31277e-5,2.20532e-5,1.35717e-5,1.37141e-5,1.94585e-5,2.22059e-5,2.16257e-5,2.94771e-5,3.52609e-5
2.66677e-5,2.03441e-5,1.56359e-5,1.16738e-5,8.65196e-6,9.65763e-6,1.2492e-5,2.19393e-5,2.92932e-5,3.60694e-5,1.99666e-5,1.87554e-5
1.91915e-5,2.06845e-5,1.6657e-5,1.87618e-5,1.35158e-5,9.75238e-6,1.46077e-5,1.83797e-5,2.12694e-5,2.45191e-5,2.61838e-5,1.91104e-5
3.06721e-5,2.14351e-5,1.20557e-5,1.04072e-5,1.12309e-5,1.16147e-5,1.47918e-5,1.24633e-5,2.65331e-5,2.57027e-5,1.9742e-5,1.57324e-5
2.95482e-5,1.77645e-5,1.99231e-5,1.8388e-5,1.37915e-5,1.97913e-5,2.48584e-5,2.58613e-5,2.31183e-5,1.51389e-5,8.07838e-6,2.28136e-5
2.88244e-5,1.85291e-5,1.97157e-5,1.99563e-5,1.74123e-5,1.86349e-5,2.13583e-5,1.9538e-5,2.00309e-5,1.6368e-5,1.57223e-5,1.38337e-5
2.52225e-5,1.3494e-5,1.87687e-5,1.47073e-5,1.32536e-5,1.53471e-5,1.89842e-5,2.05308e-5,1.47605e-5,1.63986e-5,1.53824e-5,1.99977e-5
3.11693e-5,2.60905e-5,1.93377e-5,2.71636e-5,2.58114e-5,1.91013e-5,1.58236e-5,9.89395e-6,1.07866e-5,1.66494e-5,1.27988e-5,1.86752e-5
2.68582e-5,1.4077e-5,1.8771e-5,1.43863e-5,1.0881e-5,1.90082e-5,2.53986e-5,1.81438e-5,1.77916e-5,2.04411e-5,1.82577e-5,2.0727e-5
2.73831e-5,9.01422e-6,1.77621e-5,1.65462e-5,1.59767e-5,2.39898e-5,2.63658e-5,2.22015e-5,2.03576e-5,1.90473e-5,1.99287e-5,2.51109e-5
2.12997e-5,1.54615e-5,1.15428e-5,1.55956e-5,1.5512e-5,1.94718e-5,1.89382e-5,1.99444e-5,2.87615e-5,3.38092e-5,2.31711e-5,2.60232e-5
3.70634e-5,2.91193e-5,2.02929e-5,1.44998e-5,2.09796e-5,2.33197e-5,2.00141e-5,1.95345e-5,1.76468e-5,2.63831e-5,2.40692e-5,2.3709e-5
2.27647e-5,1.28422e-5,1.78167e-5,1.38531e-5,2.34265e-5,2.24313e-5,1.82683e-5,2.14722e-5,1.98378e-5,1.89878e-5,2.07061e-5,2.32898e-5
3.16338e-5,1.95625e-5,1.84497e-5,2.25118e-5,1.40689e-5,1.90797e-5,1.86667e-5,1.41529e-5,1.04732e-5,1.43544e-5,1.53678e-5,2.3031e-5
2.42451e-5,1.26378e-5,1.90578e-5,1.60203e-5,1.25333e-5,2.21344e-5,1.55131e-5,1.26452e-5,9.50921e-6,1.86346e-5,2.49343e-5,2.30219e-5
2.61508e-5,2.71899e-5,2.61333e-5,2.37086e-5,2.09566e-5,1.50282e-5,7.40811e-6,2.34467e-5,1.83774e-5,1.97034e-5,2.29193e-5,1.834e-5
1.80385e-5,1.54565e-5,2.10253e-5,1.56192e-5,1.29175e-5,2.10205e-5,2.46374e-5,2.61897e-5,1.88867e-5,1.94252e-5,1.35839e-5,1.11453e-5
2.50126e-5,1.50759e-5,1.28273e-5,1.64746e-5,1.44078e-5,1.57884e-5,1.32996e-5,2.53007e-5,2.47961e-5,2.166e-5,1.75754e-5,2.66115e-5
2.7619e-5,2.86142e-5,1.65655e-5,1.48055e-5,1.36501e-5,1.92976e-5,1.99355e-5,1.89996e-5,1.6254e-5,1.91765e-5,1.8008e-5,1.90758e-5
2.83942e-5,2.02818e-5,1.46457e-5,1.7555e-5,2.44333e-5,1.94344e-5,1.80463e-5,2.29299e-5,2.86089e-5,3.66422e-5,2.32646e-5,1.48825e-5
2.22772e-5,1.16364e-5,1.08173e-5,2.16863e-5,2.9646e-5,2.99064e-5,1.8977e-5,2.26363e-5,2.44928e-5,2.13704e-5,2.12071e-5,2.02306e-5
1.92213e-5,1.54106e-5,1.74666e-5,1.99623e-5,9.09164e-6,1.53558e-5,1.68794e-5,1.30882e-5,1.83344e-5,2.30743e-5,1.69557e-5,1.73927e-5
2.09409e-5,1.91875e-5,1.28969e-5,1.54251e-5,1.11413e-5,1.88086e-5,1.6646e-5,1.67003e-5,1.02496e-5,1.56585e-5,1.46947e-5,1.77208e-5
1.72063e-5,1.8002e-5,1.41295e-5,1.91011e-5,1.43491e-5,1.67177e-5,2.21291e-5,1.33698e-5,1.41107e-5,2.0956e-5,1.51385e-5,9.49832e-6
2.133e-5,1.95305e-5,1.49932e-5,1.92489e-5,1.47302e-5,1.5211e-5,1.28923e-5,1.66921e-5,1.49268e-5,2.29813e-5,2.07866e-5,1.88874e-5
2.4107e-5,1.00694e-5,1.1792e-5,1.8614e-5,1.39268e-5,1.3449e-5,1.95525e-5,2.42428e-5,2.42843e-5,2.84377e-5,1.92824e-5,1.60992e-5
2.21839e-5,2.21529e-5,1.98554e-5,2.08807e-5,2.05729e-5,2.19621e-5,1.3482e-5,8.88741e-6,1.82801e-5,1.58637e-5,1.91754e-5,1.96018e-5
2.30461e-5,2.18043e-5,2.0663e-5,1.81253e-5,1.8994e-5,1.80253e-5,2.04323e-5,2.27071e-5,2.80509e-5,2.21216e-5,1.36591e-5,1.99642e-5
2.58464e-5,1.85156e-5,1.84189e-5,2.4138e-5,1.94618e-5,2.21635e-5,2.3354e-5,1.88405e-5,1.90285e-5,1.67022e-5,1.51522e-5,2.59687e-5
1.84915e-5,1.82203e-5,1.35116e-5,1.94352e-5,1.51751e-5,1.28874e-5,1.68304e-5,1.08339e-5,1.34649e-5,1.93061e-5,1.64582e-5,1.10432e-5
2.49127e-5,2.27413e-5,1.58013e-5,1.77163e-5,2.31427e-5,2.3595e-5,1.8911e-5,1.49622e-5,1.63982e-5,1.61073e-5,1.43723e-5,1.27587e-5
0.000178558,0.000166374,0.000256302,0.000332225,0.000336838,0.000298429,0.000268759,0.000209366,0.000179703,0.000159928,0.000189951,0.00019599
0.00473482,0.00186282,0.00121663,0.00731969,0.0159879,0.00823556,0.000978919,0.00246381,0.0042314,0.00228941,0.00307361,0.00658912
0.00547816,0.0022648,0.000596748,0.012883,0.0273223,0.0127046,0.00250465,0.00425602,0.00670654,0.00455031,0.00418346,0.00784271
0.0090463,0.00310961,0.000969052,0.0153988,0.0392527,0.0233179,0.00471187,0.00561554,0.00993005,0.0055849,0.00411401,0.00917084
0.0112821,0.00543939,0.00117429,0.0194083,0.0476362,0.0267533,0.0038581,0.00570698,0.0126896,0.00959406,0.00449807,0.012641
0.0110437,0.00550603,0.0014724,0.0214981,0.0512144,0.0296584,0.00372345,0.00832694,0.0156458,0.00877378,0.00731652,0.0135705
0.0112914,0.00510896,0.00176854,0.0305784,0.0662058,0.0334513,0.00495477,0.00743557,0.0135721,0.00760945,0.0100916,0.0202378
0.0187442,0.00644831,0.00188333,0.0360859,0.0802308,0.0405913,0.00741853,0.0112949,0.0159982,0.0112434,0.00978527,0.0247252
0.0157255,0.00810026,0.00200409,0.0406534,0.0875162,0.0459588,0.00874304,0.0122076,0.0191993,0.0120787,0.00454066,0.0136815
0.0219324,0.0089523,0.00356272,0.0513345,0.0952349,0.0451432,0.00728589,0.00815909,0.0103578,0.00850162,0.0128592,0.0310769
0.0184781,0.00872242,0.00189662,0.0449712,0.102487,0.0551988,0.008114,0.00902513,0.0147183,0.00933714,0.00939123,0.0228569
0.0202538,0.00636978,0.00238754,0.0581356,0.121575,0.0582768,0.00890924,0.00832015,0.012011,0.0102258,0.0106759,0.0294901
0.020544,0.00762472,0.00263243,0.0650191,0.118503,0.0536884,0.0113428,0.00804045,0.0119957,0.00931649,0.0165715,0.0311302
0.0168727,0.00875023,0.00257999,0.0574042,0.118885,0.0573479,0.0114684,0.0132766,0.0169921,0.0102068,0.0104949,0.0188117
0.0188685,0.00810131,0.00233967,0.0588282,0.122703,0.0622479,0.00707688,0.0115118,0.0171427,0.0144697,0.0139829,0.0277154
0.0179075,0.00650853,0.00392736,0.070411,0.128697,0.0589257,0.0107243,0.0146252,0.0144734,0.00966593,0.00698925,0.0204552
0.0163341,0.00681254,0.00293566,0.0614931,0.120234,0.058212,0.0122021,0.00812633,0.0075019,0.00514297,0.0089971,0.0214432
